,rmse_all_exp,rmse_all_exp_sem,rmse_current_exp,rmse_current_exp_sem,information_gain
122,0.034217371195692396,0.002645671168204292,0.03280854630567468,0.0028964561121856687,
123,0.03391432698996782,0.002626499670896032,0.03253592519468979,0.002865279575065137,
124,0.03395916684930086,0.002627590850733509,0.03256672998228096,0.0028686939636802973,
125,0.033740761540089766,0.0026347808564459595,0.032337818343963765,0.0028700894077305305,
126,0.03380860731570811,0.0026342696450737065,0.032380621588136656,0.0028685714192634377,
127,0.033649110631011704,0.0026363405741415677,0.03218599941665064,0.0028657780988759402,
128,0.03361098986147375,0.002640352751855971,0.032142439165254943,0.0028721098011685016,
129,0.03359804702710624,0.0026438411743794255,0.03215537500470582,0.0028804925023276744,
130,0.03319269201543469,0.002655600206594718,0.03183390841345482,0.002887571020772408,
131,0.03328594323045269,0.0026579734137652062,0.031781537280465844,0.0028926752028640506,
132,0.033408591295234276,0.0026735017013868696,0.0319718141832615,0.0029153519806465553,
133,0.03330677881648006,0.0026482739916901684,0.031739026438963244,0.0028847474921820447,
134,0.03323159098825924,0.0026494760769928327,0.03167433599505138,0.0028861141045109758,
135,0.033288025393598666,0.0026875330875480393,0.03194745743678918,0.002942378701764217,
136,0.03296115341127076,0.002654747063967527,0.03154672750349204,0.002907827046074504,
137,0.03298021146911483,0.002655535821874695,0.03153835568875829,0.0029052990175534124,
138,0.03287381602853171,0.002655315067492726,0.031414067640626125,0.002906898830909384,
139,0.032750773940725085,0.002654984083082815,0.03126332426878795,0.0029094679841250278,
140,0.03248963099975996,0.00265430365156783,0.030744923566419818,0.002873619160901201,
141,0.03249569019343359,0.002657409724334149,0.030776139202758537,0.002881361665780886,
142,0.0324574089957298,0.0026556068385494946,0.03072575986242639,0.0028808250804447533,
143,0.03250524013761816,0.002655459390280581,0.030724324216609027,0.0028818139397855888,
144,0.03248089687345867,0.0026532186022152735,0.030666226096349877,0.002874462375403445,
